date,bonus,client_name,bill_rate,pay_rate,venue_service_charge,msp_rate,wc_rate,event_state,client_worked,employee_worked,shift_start,shift_end,client_start,employee_start,use_sheet,client_seconds,employee_seconds,client_min_bill,employee_min_pay,client_no_bill,employee_no_pay,client_no_break_penalty,employee_no_break_penalty,client_tips,client_parking,client_travel,client_service_charge,employee_tips,employee_parking,employee_travel,employee_service_charge
2026-04-21,0.0,"Super Eco CA, LLC",34.1,22.0,0.0,,0.0827,CA,WORKED,WORKED,2026-04-21 16:30:00,2026-04-21 20:30:00,2026-04-21 16:20:00,2026-04-21 16:20:00,,20160.0,20160.0,,,,,0.0,0.0,,,,,,,,
2026-04-20,0.0,Teledyne,37.0,23.13,0.0,,0.0827,CA,WORKED,WORKED,2026-04-20 05:30:00,2026-04-20 14:00:00,2026-04-20 05:45:00,2026-04-20 05:45:00,,25740.0,25740.0,,,,,0.0,0.0,,,,,,,,
2026-04-20,0.0,Teledyne,37.0,23.13,0.0,,0.0827,CA,WORKED,WORKED,2026-04-20 05:30:00,2026-04-20 14:00:00,2026-04-20 05:29:00,2026-04-20 05:29:00,,26160.0,26160.0,,,,,0.0,0.0,,,,,,,,
2026-04-21,0.0,Teledyne,37.0,23.13,0.0,,0.0827,CA,WORKED,WORKED,2026-04-21 05:30:00,2026-04-21 14:00:00,2026-04-21 05:30:00,2026-04-21 05:30:00,,27000.0,27000.0,,,,,0.0,0.0,,,,,,,,
2026-04-21,0.0,Teledyne,37.0,23.13,0.0,,0.0827,CA,WORKED,WORKED,2026-04-21 05:30:00,2026-04-21 14:00:00,2026-04-21 05:31:00,2026-04-21 05:31:00,,26460.0,26460.0,,,,,0.0,0.0,,,,,,,,
2026-04-22,0.0,Teledyne,37.0,23.13,0.0,,0.0827,CA,WORKED,WORKED,2026-04-22 05:30:00,2026-04-22 14:00:00,2026-04-22 05:30:00,2026-04-22 05:30:00,,28800.0,28800.0,,,,,0.0,0.0,,,,,,,,
2026-04-22,0.0,Teledyne,37.0,23.13,0.0,,0.0827,CA,WORKED,WORKED,2026-04-22 05:30:00,2026-04-22 14:00:00,2026-04-22 05:35:00,2026-04-22 05:35:00,,27600.0,27600.0,,,,,0.0,0.0,,,,,,,,
2026-04-23,0.0,Teledyne,37.0,23.13,0.0,,0.0827,CA,WORKED,WORKED,2026-04-23 05:30:00,2026-04-23 14:00:00,2026-04-23 05:31:00,2026-04-23 05:31:00,,28740.0,28740.0,,,,,0.0,0.0,,,,,,,,
2026-04-23,0.0,Teledyne,37.0,23.13,0.0,,0.0827,CA,WORKED,WORKED,2026-04-23 05:30:00,2026-04-23 14:00:00,2026-04-23 05:30:00,2026-04-23 05:30:00,,28800.0,28800.0,,,,,0.0,0.0,,,,,,,,
2026-04-24,0.0,Teledyne,37.0,23.13,0.0,,0.0827,CA,WORKED,WORKED,2026-04-24 05:30:00,2026-04-24 14:00:00,2026-04-24 05:30:00,2026-04-24 05:30:00,,12060.0,12060.0,,,,,0.0,0.0,,,,,,,,
2026-04-24,0.0,Teledyne,37.0,23.13,0.0,,0.0827,CA,WORKED,WORKED,2026-04-24 05:30:00,2026-04-24 14:00:00,2026-04-24 05:30:00,2026-04-24 05:30:00,,28800.0,28800.0,,,,,0.0,0.0,,,,,,,,
2026-04-20,0.0,The Archer School for Girls,42.0,28.0,0.0,0.12,0.1215,CA,WORKED,WORKED,2026-04-20 06:30:00,2026-04-20 15:00:00,2026-04-20 06:30:00,2026-04-20 06:30:00,,27660.0,27660.0,,,,,0.0,0.0,,,,,,,,
2026-04-20,0.0,The Archer School for Girls,32.0,21.33,0.0,0.12,0.1215,CA,WORKED,WORKED,2026-04-20 07:00:00,2026-04-20 15:00:00,2026-04-20 07:04:00,2026-04-20 07:04:00,,25740.0,25740.0,,,,,0.0,0.0,,,,,,,,
2026-04-20,0.0,The Archer School for Girls,37.5,25.0,0.0,0.12,0.1215,CA,WORKED,WORKED,2026-04-20 06:30:00,2026-04-20 15:00:00,2026-04-20 06:31:00,2026-04-20 06:31:00,,27120.0,27120.0,,,,,0.0,0.0,,,,,,,,
2026-04-21,0.0,The Archer School for Girls,42.0,28.0,0.0,0.12,0.1215,CA,WORKED,WORKED,2026-04-21 06:30:00,2026-04-21 15:00:00,2026-04-21 06:30:00,2026-04-21 06:30:00,,25740.0,25740.0,,,,,0.0,0.0,,,,,,,,
2026-04-21,0.0,The Archer School for Girls,37.5,25.0,0.0,0.12,0.1215,CA,WORKED,WORKED,2026-04-21 06:30:00,2026-04-21 15:00:00,2026-04-21 06:30:00,2026-04-21 06:00:00,CLIENT,25740.0,27540.0,,,,,,,,,,,,,,
2026-04-21,0.0,The Archer School for Girls,32.0,21.33,0.0,0.12,0.1215,CA,WORKED,WORKED,2026-04-21 07:00:00,2026-04-21 15:00:00,2026-04-21 07:12:00,2026-04-21 07:12:00,,23460.0,23460.0,,,,,0.0,0.0,,,,,,,,
2026-04-22,0.0,The Archer School for Girls,37.5,25.0,0.0,0.12,0.1215,CA,WORKED,WORKED,2026-04-22 06:30:00,2026-04-22 15:00:00,2026-04-22 06:30:00,2026-04-22 06:30:00,,28200.0,28200.0,,,,,0.0,0.0,,,,,,,,
2026-04-22,0.0,The Archer School for Girls,32.0,21.33,0.0,0.12,0.1215,CA,WORKED,WORKED,2026-04-22 07:00:00,2026-04-22 15:00:00,2026-04-22 07:00:00,2026-04-22 07:00:00,,27000.0,27000.0,,,,,0.0,0.0,,,,,,,,
2026-04-23,0.0,The Archer School for Girls,37.5,25.0,0.0,0.12,0.1215,CA,WORKED,WORKED,2026-04-23 06:30:00,2026-04-23 15:00:00,2026-04-23 06:30:00,2026-04-23 06:30:00,,27120.0,27120.0,,,,,0.0,0.0,,,,,,,,
2026-04-23,0.0,The Archer School for Girls,32.0,21.33,0.0,0.12,0.1215,CA,WORKED,WORKED,2026-04-23 07:00:00,2026-04-23 15:00:00,2026-04-23 07:00:00,2026-04-23 07:00:00,,27000.0,27000.0,,,,,0.0,0.0,,,,,,,,
2026-04-24,0.0,The Archer School for Girls,32.0,21.33,0.0,0.12,0.1215,CA,WORKED,WORKED,2026-04-24 07:00:00,2026-04-24 15:00:00,2026-04-24 06:58:00,2026-04-24 06:58:00,,26580.0,26580.0,,,,,0.0,0.0,,,,,,,,
2026-04-24,0.0,The Archer School for Girls,37.5,25.0,0.0,0.12,0.1215,CA,WORKED,WORKED,2026-04-24 06:30:00,2026-04-24 15:00:00,2026-04-24 06:29:00,2026-04-24 06:29:00,,28200.0,28200.0,,,,,0.0,0.0,,,,,,,,
2026-04-24,0.0,The Archer School for Girls,37.5,25.0,0.0,0.12,0.1215,CA,WORKED,WORKED,2026-04-24 06:30:00,2026-04-24 15:00:00,2026-04-24 06:30:00,2026-04-24 06:30:00,,28080.0,28080.0,,,,,0.0,0.0,,,,,,,,
2026-04-24,0.0,The Archer School for Girls,42.0,28.0,0.0,0.12,0.1215,CA,WORKED,WORKED,2026-04-24 06:30:00,2026-04-24 15:00:00,2026-04-24 06:30:00,2026-04-24 06:30:00,,28500.0,28500.0,,,,,0.0,0.0,,,,,,,,
2026-04-25,0.0,The Garland,37.0,24.0,0.0,,0.0827,CA,WORKED,WORKED,2026-04-25 12:00:00,2026-04-25 20:30:00,2026-04-25 12:00:00,2026-04-25 12:00:00,,27900.0,27900.0,,,,,0.0,0.0,,,,,,,,
2026-04-25,0.0,The Garland,37.0,24.0,0.0,,0.0827,CA,WORKED,WORKED,2026-04-25 12:00:00,2026-04-25 20:30:00,2026-04-25 12:01:00,2026-04-25 12:01:00,,27840.0,27840.0,,,,,0.0,0.0,,,,,,,,
2026-04-25,0.0,The Garland,37.0,24.0,0.0,,0.0827,CA,WORKED,WORKED,2026-04-25 12:00:00,2026-04-25 20:30:00,2026-04-25 11:57:00,2026-04-25 11:57:00,,28980.0,28980.0,,,,,,,,,,,,,,
2026-04-26,0.0,The Garland,37.0,24.0,0.0,,0.0827,CA,WORKED,WORKED,2026-04-26 10:00:00,2026-04-26 18:00:00,2026-04-26 09:57:00,2026-04-26 09:57:00,,27540.0,27540.0,,,,,0.0,0.0,,,,,,,,
2026-04-26,0.0,The Garland,37.0,24.0,0.0,,0.0827,CA,WORKED,WORKED,2026-04-26 10:00:00,2026-04-26 18:00:00,2026-04-26 10:00:00,2026-04-26 10:00:00,,24300.0,24300.0,,,,,0.0,0.0,,,,,,,,
2026-04-26,0.0,The Garland,37.0,24.0,0.0,,0.0827,CA,WORKED,WORKED,2026-04-26 10:00:00,2026-04-26 18:00:00,2026-04-26 10:00:00,2026-04-26 10:00:00,,24540.0,24540.0,,,,,0.0,0.0,,,,,,,,
2026-04-26,0.0,The Garland,37.0,24.0,0.0,,0.0827,CA,WORKED,WORKED,2026-04-26 10:00:00,2026-04-26 18:00:00,2026-04-26 10:00:00,2026-04-26 10:00:00,,25140.0,25140.0,,,,,0.0,0.0,,,,,,,,
2026-04-21,0.0,The Getty Center,40.71,25.0,0.0,0.12,0.0827,CA,WORKED,WORKED,2026-04-21 07:00:00,2026-04-21 15:30:00,2026-04-21 06:58:00,2026-04-21 06:58:00,EMPLOYEE,31260.0,29460.0,,,,,,,,,,,,,,
2026-04-21,0.0,The Getty Center,40.71,25.0,0.0,0.12,0.0827,CA,WORKED,WORKED,2026-04-21 06:00:00,2026-04-21 14:30:00,2026-04-21 06:00:00,2026-04-21 06:00:00,,28800.0,28800.0,,,,,0.0,0.0,,,,,,,,
2026-04-21,0.0,The Getty Center,40.71,25.0,0.0,0.12,0.0827,CA,WORKED,WORKED,2026-04-21 06:00:00,2026-04-21 14:30:00,2026-04-21 06:00:00,2026-04-21 06:00:00,,28800.0,28800.0,,,,,0.0,0.0,,,,,,,,
2026-04-21,0.0,The Getty Center,40.71,25.0,0.0,0.12,0.0827,CA,WORKED,WORKED,2026-04-21 06:00:00,2026-04-21 14:30:00,2026-04-21 06:00:00,2026-04-21 06:00:00,,28800.0,28800.0,,,,,0.0,0.0,,,,,,,,
2026-04-22,0.0,The Getty Center,40.71,25.0,0.0,0.12,0.0827,CA,WORKED,WORKED,2026-04-22 07:00:00,2026-04-22 15:30:00,2026-04-22 07:00:00,2026-04-22 07:00:00,,28800.0,28800.0,,,,,0.0,0.0,,,,,,,,
2026-04-22,0.0,The Getty Center,40.71,25.0,0.0,0.12,0.0827,CA,WORKED,WORKED,2026-04-22 06:00:00,2026-04-22 14:30:00,2026-04-22 06:00:00,2026-04-22 06:00:00,,28800.0,28800.0,,,,,0.0,0.0,,,,,,,,
2026-04-23,0.0,The Getty Center,40.71,25.0,0.0,0.12,0.0827,CA,WORKED,WORKED,2026-04-23 07:00:00,2026-04-23 15:30:00,2026-04-23 07:00:00,2026-04-23 07:00:00,,28800.0,28800.0,,,,,0.0,0.0,,,,,,,,
2026-04-23,0.0,The Getty Center,40.71,25.0,0.0,0.12,0.0827,CA,WORKED,WORKED,2026-04-23 06:00:00,2026-04-23 14:30:00,2026-04-23 06:00:00,2026-04-23 06:00:00,,28800.0,28800.0,,,,,0.0,0.0,,,,,,,,
2026-04-23,0.0,The Getty Center,40.71,25.0,0.0,0.12,0.0827,CA,WORKED,WORKED,2026-04-23 06:00:00,2026-04-23 14:30:00,2026-04-23 06:00:00,2026-04-23 06:00:00,,32400.0,32400.0,,,,,0.0,0.0,,,,,,,,
2026-04-24,0.0,The Getty Center,40.71,25.0,0.0,0.12,0.0827,CA,WORKED,WORKED,2026-04-24 06:00:00,2026-04-24 14:30:00,2026-04-24 06:00:00,2026-04-24 06:00:00,,28800.0,28800.0,,,,,0.0,0.0,,,,,,,,
2026-04-24,0.0,The Getty Center,40.71,25.0,0.0,0.12,0.0827,CA,WORKED,WORKED,2026-04-24 07:00:00,2026-04-24 15:30:00,2026-04-24 07:00:00,2026-04-24 07:00:00,,28800.0,28800.0,,,,,0.0,0.0,,,,,,,,
2026-04-24,0.0,The Getty Center,40.71,25.0,0.0,0.12,0.0827,CA,WORKED,WORKED,2026-04-24 07:00:00,2026-04-24 15:30:00,2026-04-24 07:00:00,2026-04-24 07:00:00,,28800.0,28800.0,,,,,0.0,0.0,,,,,,,,
2026-04-25,0.0,The Getty Center,40.71,25.0,0.0,0.12,0.0827,CA,WORKED,WORKED,2026-04-25 06:00:00,2026-04-25 14:30:00,,2026-04-25 06:00:00,EMPLOYEE,0.0,28800.0,,,,,,,,,,,,,,
2026-04-25,0.0,The Getty Center,40.71,25.0,0.0,0.12,0.0827,CA,WORKED,WORKED,2026-04-25 06:00:00,2026-04-25 14:30:00,2026-04-25 06:00:00,2026-04-25 06:00:00,,28800.0,28800.0,,,,,0.0,0.0,,,,,,,,
2026-04-25,0.0,The Getty Center,40.71,25.0,0.0,0.12,0.0827,CA,WORKED,WORKED,2026-04-25 07:00:00,2026-04-25 15:30:00,2026-04-25 07:00:00,2026-04-25 07:00:00,,28800.0,28800.0,,,,,0.0,0.0,,,,,,,,
2026-04-25,0.0,The Getty Center,40.71,25.0,0.0,0.12,0.0827,CA,WORKED,WORKED,2026-04-25 07:00:00,2026-04-25 15:30:00,2026-04-25 07:00:00,2026-04-25 07:00:00,,28800.0,28800.0,,,,,0.0,0.0,,,,,,,,
2026-04-26,0.0,The Getty Center,40.71,25.0,0.0,0.12,0.0827,CA,WORKED,WORKED,2026-04-26 07:30:00,2026-04-26 16:00:00,2026-04-26 07:30:00,2026-04-26 07:30:00,,29280.0,29280.0,,,,,0.0,0.0,,,,,,,,
2026-04-26,0.0,The Getty Center,40.71,25.0,0.0,0.12,0.0827,CA,WORKED,WORKED,2026-04-26 07:00:00,2026-04-26 15:30:00,2026-04-26 07:00:00,2026-04-26 07:00:00,,28800.0,28800.0,,,,,0.0,0.0,,,,,,,,
2026-04-26,0.0,The Getty Center,40.71,25.0,0.0,0.12,0.0827,CA,WORKED,WORKED,2026-04-26 07:30:00,2026-04-26 16:00:00,2026-04-26 06:56:00,2026-04-26 06:56:00,,27900.0,27900.0,,,,,0.0,0.0,,,,,,,,
2026-04-26,0.0,The Getty Center,40.71,25.0,0.0,0.12,0.0827,CA,WORKED,WORKED,2026-04-26 06:00:00,2026-04-26 14:30:00,2026-04-26 06:04:00,2026-04-26 06:04:00,,28920.0,28920.0,,,,,0.0,0.0,,,,,,,,
2026-04-26,0.0,The Getty Center,40.71,25.0,0.0,0.12,0.0827,CA,WORKED,WORKED,2026-04-26 07:30:00,2026-04-26 16:00:00,2026-04-26 07:26:00,2026-04-26 07:26:00,EMPLOYEE,25020.0,29040.0,,,,,,,,,,,,,,
2026-04-26,0.0,The Getty Center,40.71,25.0,0.0,0.12,0.0827,CA,WORKED,WORKED,2026-04-26 06:00:00,2026-04-26 14:30:00,2026-04-26 06:00:00,2026-04-26 06:00:00,,28800.0,28800.0,,,,,0.0,0.0,,,,,,,,
2026-04-26,0.0,The Getty Center,40.71,25.0,0.0,0.12,0.0827,CA,WORKED,WORKED,2026-04-26 07:30:00,2026-04-26 16:00:00,2026-04-26 07:30:00,2026-04-26 07:30:00,,28800.0,28800.0,,,,,0.0,0.0,,,,,,,,
2026-04-26,0.0,The Getty Center,40.71,25.0,0.0,0.12,0.0827,CA,WORKED,WORKED,2026-04-26 07:00:00,2026-04-26 15:30:00,2026-04-26 07:10:00,2026-04-26 07:10:00,,28680.0,28680.0,,,,,0.0,0.0,,,,,,,,
2026-04-24,0.0,The Music Center - DTLA,38.4,24.0,0.0,0.09,0.069,CA,WORKED,WORKED,2026-04-24 17:30:00,2026-04-25 01:30:00,2026-04-24 17:43:00,2026-04-24 17:43:00,EMPLOYEE,26700.0,24900.0,,,,,,,,,,,,,,
2026-04-24,0.0,The Music Center - DTLA,38.4,24.0,0.0,0.09,0.069,CA,WORKED,WORKED,2026-04-24 17:30:00,2026-04-25 01:30:00,2026-04-24 17:33:00,2026-04-24 17:33:00,,25920.0,25920.0,,,,,0.0,0.0,,,,,,,,
2026-04-24,0.0,The Music Center - DTLA,38.4,24.0,0.0,0.09,0.069,CA,WORKED,WORKED,2026-04-24 17:30:00,2026-04-25 01:30:00,2026-04-24 17:32:00,2026-04-24 17:32:00,EMPLOYEE,27780.0,25980.0,,,,,,,,,,,,,,
2026-04-24,0.0,The Music Center - DTLA,38.4,24.0,0.0,0.09,0.069,CA,WORKED,WORKED,2026-04-24 17:30:00,2026-04-25 01:30:00,2026-04-24 17:30:00,2026-04-24 17:30:00,,27000.0,27000.0,,,,,0.0,0.0,,,,,,,,
2026-04-24,0.0,The Music Center - DTLA,38.4,24.0,0.0,0.09,0.069,CA,WORKED,WORKED,2026-04-24 17:30:00,2026-04-25 01:30:00,2026-04-24 17:45:00,2026-04-24 17:45:00,,25200.0,25200.0,,,,,0.0,0.0,,,,,,,,
2026-04-24,0.0,The Music Center - DTLA,38.4,24.0,0.0,0.09,0.069,CA,WORKED,WORKED,2026-04-24 16:00:00,2026-04-24 22:30:00,2026-04-24 16:01:00,2026-04-24 16:01:00,,24960.0,24960.0,,,,,0.0,0.0,,,,,,,,
2026-04-24,0.0,The Music Center - DTLA,38.4,24.0,0.0,0.09,0.069,CA,WORKED,WORKED,2026-04-24 16:00:00,2026-04-24 22:30:00,2026-04-24 16:00:00,2026-04-24 16:00:00,,24480.0,24480.0,,,,,0.0,0.0,,,,,,,,
2026-04-24,0.0,The Music Center - DTLA,38.4,24.0,0.0,0.09,0.069,CA,WORKED,WORKED,2026-04-24 17:30:00,2026-04-25 01:30:00,2026-04-24 17:30:00,2026-04-24 17:30:00,,26520.0,26520.0,,,,,0.0,0.0,,,,,,,,
2026-04-24,0.0,The Music Center - DTLA,38.4,24.0,0.0,0.09,0.069,CA,WORKED,WORKED,2026-04-24 17:30:00,2026-04-25 01:30:00,2026-04-24 17:29:00,2026-04-24 17:29:00,,25920.0,25920.0,,,,,0.0,0.0,,,,,,,,
2026-04-24,0.0,The Music Center - DTLA,38.4,24.0,0.0,0.09,0.069,CA,WORKED,WORKED,2026-04-24 17:30:00,2026-04-25 01:30:00,2026-04-24 17:27:00,2026-04-24 17:27:00,EMPLOYEE,28020.0,26220.0,,,,,,,,,,,,,,
2026-04-24,0.0,The Music Center - DTLA,38.4,24.0,0.0,0.09,0.069,CA,WORKED,WORKED,2026-04-24 17:30:00,2026-04-25 01:30:00,2026-04-24 17:29:00,2026-04-24 17:29:00,,25320.0,25320.0,,,,,0.0,0.0,,,,,,,,
2026-04-24,0.0,The Music Center - DTLA,38.4,30.0,0.0,0.09,0.069,CA,WORKED,WORKED,2026-04-24 15:30:00,2026-04-24 19:30:00,,2026-04-24 15:30:00,EMPLOYEE,0.0,14400.0,,,,,,,,,,,,,,
2026-04-24,0.0,The Music Center - DTLA,38.4,24.0,0.0,0.09,0.069,CA,WORKED,WORKED,2026-04-24 17:30:00,2026-04-25 01:30:00,2026-04-24 17:30:00,2026-04-24 17:30:00,EMPLOYEE,27900.0,26100.0,,,,,,,,,,,,,,
2026-04-24,0.0,The Music Center - DTLA,38.4,24.0,0.0,0.09,0.069,CA,WORKED,WORKED,2026-04-24 17:30:00,2026-04-25 01:30:00,2026-04-24 17:16:00,2026-04-24 17:16:00,EMPLOYEE,28200.0,26400.0,,,,,,,,,,,,,,
2026-04-24,0.0,The Music Center - DTLA,38.4,24.0,0.0,0.09,0.069,CA,WORKED,WORKED,2026-04-24 17:30:00,2026-04-25 01:30:00,2026-04-24 17:15:00,2026-04-24 17:15:00,EMPLOYEE,28500.0,27000.0,,,,,,,,,,,,,,
2026-04-24,0.0,The Music Center - DTLA,38.4,24.0,0.0,0.09,0.069,CA,WORKED,WORKED,2026-04-24 17:30:00,2026-04-25 01:30:00,2026-04-24 17:30:00,2026-04-24 17:30:00,,25740.0,25740.0,,,,,,,,,,,,,,
2026-04-24,0.0,The Music Center - DTLA,38.4,24.0,0.0,0.09,0.069,CA,WORKED,WORKED,2026-04-24 17:30:00,2026-04-25 01:30:00,2026-04-24 17:31:00,2026-04-24 17:31:00,,25500.0,25500.0,,,,,0.0,0.0,,,,,,,,
2026-04-24,0.0,The Music Center - DTLA,38.4,24.0,0.0,0.09,0.069,CA,WORKED,WORKED,2026-04-24 17:30:00,2026-04-25 01:30:00,2026-04-24 17:47:00,2026-04-24 17:30:00,EMPLOYEE,27000.0,26100.0,,,,,,,,,,,,,,
2026-04-24,0.0,The Music Center - DTLA,38.4,24.0,0.0,0.09,0.069,CA,WORKED,WORKED,2026-04-24 17:30:00,2026-04-25 01:30:00,2026-04-24 17:23:00,2026-04-24 17:23:00,,26160.0,26160.0,,,,,0.0,0.0,,,,,,,,
2026-04-24,0.0,The Music Center - DTLA,38.4,24.0,0.0,0.09,0.069,CA,WORKED,WORKED,2026-04-24 17:30:00,2026-04-25 01:30:00,2026-04-24 17:30:00,2026-04-24 17:30:00,,27000.0,27000.0,,,,,0.0,0.0,,,,,,,,
2026-04-24,0.0,The Music Center - DTLA,38.4,24.0,0.0,0.09,0.069,CA,WORKED,WORKED,2026-04-24 17:30:00,2026-04-25 01:30:00,2026-04-24 17:47:00,2026-04-24 17:30:00,EMPLOYEE,25080.0,26100.0,,,,,,,,,,,,,,
2026-04-24,0.0,The Music Center - DTLA,38.4,24.0,0.0,0.09,0.069,CA,WORKED,WORKED,2026-04-24 17:30:00,2026-04-25 01:30:00,2026-04-24 17:30:00,2026-04-24 17:30:00,,25800.0,25800.0,,,,,0.0,0.0,,,,,,,,
2026-04-24,0.0,The Music Center - DTLA,38.4,24.0,0.0,0.09,0.069,CA,WORKED,WORKED,2026-04-24 17:30:00,2026-04-25 01:30:00,2026-04-24 17:30:00,2026-04-24 17:30:00,,25680.0,25680.0,,,,,0.0,0.0,,,,,,,,
2026-04-20,0.0,The Vered,41.6,26.0,0.0,,0.1452,CA,WORKED,WORKED,2026-04-20 13:30:00,2026-04-20 19:30:00,2026-04-20 13:31:00,2026-04-20 13:31:00,,21540.0,21540.0,,,,,1.0,1.0,,,,,,,,
2026-04-21,0.0,The Vered,52.0,26.0,0.0,,0.1452,CA,WORKED,WORKED,2026-04-21 13:30:00,2026-04-21 19:30:00,2026-04-21 13:30:00,2026-04-21 13:30:00,,21960.0,21960.0,,,,,1.0,1.0,,,,,,,,
2026-04-24,0.0,The Vered,41.6,26.0,0.0,,0.1452,CA,WORKED,WORKED,2026-04-24 13:30:00,2026-04-24 19:30:00,2026-04-24 12:30:00,2026-04-24 12:30:00,,25200.0,25200.0,,,,,1.0,1.0,,,,,,,,
2026-04-25,0.0,The Vered,41.6,26.0,0.0,,0.1452,CA,WORKED,WORKED,2026-04-25 13:30:00,2026-04-25 19:30:00,2026-04-25 13:30:00,2026-04-25 13:30:00,,21600.0,21600.0,,,,,1.0,1.0,,,,,,,,
2026-04-24,0.0,The Westin Long Beach,35.0,25.0,0.0,,0.0827,CA,WORKED,WORKED,2026-04-24 17:00:00,2026-04-25 01:00:00,2026-04-24 16:52:00,2026-04-24 16:52:00,,27480.0,27480.0,,,,,0.0,0.0,,,,,,,,
2026-04-24,0.0,The Westin Long Beach,35.0,25.0,0.0,,0.0827,CA,WORKED,WORKED,2026-04-24 08:00:00,2026-04-24 16:00:00,2026-04-24 08:00:00,2026-04-24 08:00:00,,27000.0,27000.0,,,,,0.0,0.0,,,,,,,,
2026-04-24,0.0,The Westin Long Beach,35.0,25.0,0.0,,0.0827,CA,WORKED,WORKED,2026-04-24 17:00:00,2026-04-25 01:00:00,2026-04-24 17:09:00,2026-04-24 17:09:00,,25440.0,25440.0,,,,,0.0,0.0,,,,,,,,
2026-04-24,0.0,The Westin Long Beach,35.0,25.0,0.0,,0.0827,CA,WORKED,WORKED,2026-04-24 17:00:00,2026-04-25 01:00:00,2026-04-24 17:00:00,2026-04-24 17:00:00,,26940.0,26940.0,,,,,0.0,0.0,,,,,,,,
2026-04-24,0.0,The Westin Long Beach,35.0,25.0,0.0,,0.0827,CA,WORKED,WORKED,2026-04-24 08:00:00,2026-04-24 16:00:00,2026-04-24 07:53:00,2026-04-24 07:53:00,,27420.0,27420.0,,,,,0.0,0.0,,,,,,,,
2026-04-24,0.0,The Westin Long Beach,37.5,25.0,0.0,,0.0827,CA,WORKED,WORKED,2026-04-24 15:00:00,2026-04-24 20:00:00,2026-04-24 15:00:00,2026-04-24 15:00:00,,18000.0,18000.0,,,,,0.0,0.0,,,,,,,,
2026-04-20,0.0,The Wonderful Company,34.1,22.0,0.0,0.028,0.0827,CA,WORKED,WORKED,2026-04-20 08:00:00,2026-04-20 16:30:00,,2026-04-20 08:00:00,EMPLOYEE,0.0,27900.0,,,,,,,,,,,,,,
2026-04-21,0.0,The Wonderful Company,34.1,22.0,0.0,0.028,0.0827,CA,WORKED,WORKED,2026-04-21 08:00:00,2026-04-21 16:30:00,,2026-04-21 08:00:00,EMPLOYEE,0.0,27600.0,,,,,,,,,,,,,,
2026-04-22,0.0,The Wonderful Company,34.1,22.0,0.0,0.028,0.0827,CA,WORKED,WORKED,2026-04-22 08:00:00,2026-04-22 16:30:00,,2026-04-22 08:00:00,EMPLOYEE,0.0,27300.0,,,,,,,,,,,,,,
2026-04-20,0.0,Union Station Homeless Services,38.0,24.0,0.0,,0.0827,CA,WORKED,WORKED,2026-04-20 07:00:00,2026-04-20 14:00:00,2026-04-20 07:00:00,2026-04-20 07:00:00,,23400.0,23400.0,,,,,0.0,0.0,,,,,,,,
2026-04-20,0.0,Union Station Homeless Services,38.0,24.0,0.0,,0.0827,CA,WORKED,WORKED,2026-04-20 07:00:00,2026-04-20 15:30:00,2026-04-20 06:00:00,2026-04-20 06:00:00,,28800.0,28800.0,,,,,0.0,0.0,,,,,,,,
2026-04-21,0.0,Union Station Homeless Services,38.0,24.0,0.0,,0.0827,CA,WORKED,WORKED,2026-04-21 07:00:00,2026-04-21 15:30:00,2026-04-21 06:00:00,2026-04-21 06:00:00,,28800.0,28800.0,,,,,0.0,0.0,,,,,,,,
2026-04-21,0.0,Union Station Homeless Services,38.0,24.0,0.0,,0.0827,CA,WORKED,WORKED,2026-04-21 07:00:00,2026-04-21 14:00:00,2026-04-21 07:00:00,2026-04-21 07:00:00,,23400.0,23400.0,,,,,0.0,0.0,,,,,,,,
2026-04-22,0.0,Union Station Homeless Services,38.0,24.0,0.0,,0.0827,CA,WORKED,WORKED,2026-04-22 07:00:00,2026-04-22 15:30:00,2026-04-22 06:00:00,2026-04-22 06:00:00,,28800.0,28800.0,,,,,0.0,0.0,,,,,,,,
2026-04-22,0.0,Union Station Homeless Services,38.0,24.0,0.0,,0.0827,CA,WORKED,WORKED,2026-04-22 07:00:00,2026-04-22 14:00:00,2026-04-22 07:00:00,2026-04-22 07:00:00,,23400.0,23400.0,,,,,0.0,0.0,,,,,,,,
2026-04-23,0.0,Union Station Homeless Services,38.0,24.0,0.0,,0.0827,CA,WORKED,WORKED,2026-04-23 07:00:00,2026-04-23 15:30:00,2026-04-23 06:00:00,2026-04-23 06:00:00,,30600.0,30600.0,,,,,0.0,0.0,,,,,,,,
2026-04-23,0.0,Union Station Homeless Services,38.0,24.0,0.0,,0.0827,CA,WORKED,WORKED,2026-04-23 07:00:00,2026-04-23 14:00:00,2026-04-23 07:00:00,2026-04-23 07:00:00,,21600.0,21600.0,,,,,0.0,0.0,,,,,,,,
2026-04-24,0.0,Union Station Homeless Services,38.0,24.0,0.0,,0.0827,CA,WORKED,WORKED,2026-04-24 07:00:00,2026-04-24 14:00:00,2026-04-24 07:00:00,2026-04-24 07:00:00,,18000.0,18000.0,,,,,0.0,0.0,,,,,,,,
2026-04-24,0.0,Union Station Homeless Services,38.0,24.0,0.0,,0.0827,CA,WORKED,WORKED,2026-04-24 07:00:00,2026-04-24 15:30:00,2026-04-24 06:00:00,2026-04-24 06:00:00,,28800.0,28800.0,,,,,0.0,0.0,,,,,,,,
